DISTRICT_NAME,YEAR,CROP_TYPE,AUTUMN_HUMIDITY,SPRING_HUMIDITY,SUMMER_HUMIDITY,WINTER_HUMIDITY,AUTUMN_RAINFALL,SPRING_RAINFALL,SUMMER_RAINFALL,WINTER_RAINFALL,AUTUMN_TEMPERATURE,SPRING_TEMPERATURE,SUMMER_TEMPERATURE,WINTER_TEMPERATURE,AUTUMN_WIND_SPEED,SPRING_WIND_SPEED,SUMMER_WIND_SPEED,WINTER_WIND_SPEED,YIELD
RAMECHHAP,1986,BARLEY,6.45,5.13,13.48,3.54,44.48,64.61,557.94,34.91,12.53,16.05,19.36,7.68,1.9,2.93,2.41,2.23,906.25
RAMECHHAP,1987,BARLEY,8.12,4.77,13.7,3.47,63.55,52.53,691.93,7.27,12.87,16.38,19.83,8.65,1.74,2.84,2.34,2.12,906.25
RAMECHHAP,1988,BARLEY,7.11,5.97,14.44,3.66,10.4,123.67,627.09,25.27,13.55,16.8,19.57,9.03,1.9,2.78,2.32,2.11,878.79
RAMECHHAP,1990,BARLEY,7.14,5.61,14.22,3.34,30.3,34.63,581.99,14.73,13.57,16.29,19.87,8.93,1.88,2.8,2.42,2.11,882.35
RAMECHHAP,1991,BARLEY,6.03,4.49,13.96,3.06,1.66,25.95,443.82,19.46,12.83,17.43,19.93,8.13,1.94,2.94,2.49,2.23,1033.33
RAMECHHAP,1992,BARLEY,6.78,4.44,12.83,2.94,32.99,33.4,386.88,11.89,13.46,17.19,20.01,7.26,1.98,3.31,2.53,2.19,583.33
RAMECHHAP,1993,BARLEY,6.52,5.53,13.55,2.87,8.34,102.87,374.44,9.59,13.9,15.91,20.09,8.63,2.02,2.91,2.54,2.22,800.0
RAMECHHAP,1994,BARLEY,5.62,4.79,13.65,2.84,7.17,33.72,318.89,18.08,13.37,17.28,20.67,8.14,2.13,2.94,2.57,2.4,960.0
RAMECHHAP,1995,BARLEY,6.69,4.47,14.31,2.9,52.29,25.21,476.01,26.73,13.85,17.48,19.89,7.38,2.03,3.15,2.47,2.35,700.0
RAMECHHAP,1996,BARLEY,6.72,4.89,13.94,3.04,20.51,27.46,444.88,31.13,13.54,17.56,19.67,7.96,2.04,3.06,2.38,2.29,700.0
RAMECHHAP,1997,BARLEY,6.19,4.75,13.55,2.76,8.16,53.72,398.62,25.11,13.02,15.96,19.99,6.88,2.09,2.89,2.49,2.32,700.0
RAMECHHAP,1998,BARLEY,8.41,6.05,14.14,2.92,33.62,60.16,437.84,4.16,15.05,16.63,20.35,8.22,1.89,2.9,2.52,2.26,816.67
RAMECHHAP,1999,BARLEY,6.92,4.76,13.77,3.0,43.38,52.64,337.84,4.83,13.99,17.95,20.08,9.45,1.99,2.95,2.56,2.2,816.67
RAMECHHAP,2000,BARLEY,7.47,5.79,14.33,2.63,4.55,69.89,515.27,2.3,14.01,16.75,19.51,7.63,1.97,2.8,2.47,2.28,980.95
RAMECHHAP,2001,BARLEY,7.97,5.72,14.28,2.74,38.79,46.81,451.34,0.94,13.84,17.01,20.14,8.36,1.89,2.87,2.45,2.22,980.0
RAMECHHAP,2002,BARLEY,6.77,6.75,13.51,3.38,23.09,100.71,333.43,25.26,13.82,16.74,20.11,8.41,1.97,2.72,2.48,2.18,1043.48
RAMECHHAP,2003,BARLEY,6.86,5.54,14.08,3.5,49.88,26.49,404.24,53.56,13.78,16.57,20.11,7.79,1.99,2.78,2.46,2.12,1043.48
RAMECHHAP,2004,BARLEY,7.68,6.86,14.62,4.04,62.2,204.97,762.54,16.23,12.04,17.14,19.04,7.92,1.74,2.6,2.34,2.04,1174.42
RAMECHHAP,2005,BARLEY,7.84,6.14,14.19,4.06,84.16,94.59,691.93,42.47,12.7,16.31,19.82,7.91,1.72,2.7,2.38,2.18,1126.32
RAMECHHAP,2006,BARLEY,8.36,6.81,14.49,4.03,21.6,119.96,752.22,12.79,12.74,16.46,19.31,9.55,1.81,2.63,2.27,2.15,1125.71
RAMECHHAP,2007,BARLEY,8.93,7.41,14.75,4.0,21.64,137.97,818.67,50.91,13.28,16.52,19.36,7.48,1.69,2.53,2.3,2.08,1125.71
RAMECHHAP,2008,BARLEY,9.02,6.63,14.85,4.34,25.99,134.52,870.5,21.25,13.45,16.4,18.96,7.76,1.7,2.6,2.26,2.19,790.0
RAMECHHAP,2009,BARLEY,7.29,6.07,14.1,3.91,58.77,108.22,558.79,2.44,13.31,16.85,19.99,9.11,1.96,2.7,2.42,2.18,790.0
RAMECHHAP,2010,BARLEY,9.46,6.17,14.48,3.49,41.29,89.52,782.07,8.6,13.57,18.08,19.61,8.24,1.74,2.86,2.47,2.18,810.0
RAMECHHAP,2011,BARLEY,9.27,6.99,14.69,4.06,11.15,146.05,829.58,13.08,13.15,16.02,19.12,7.41,1.68,2.62,2.29,2.15,647.06
RAMECHHAP,2012,BARLEY,6.82,5.64,14.15,3.76,19.73,62.05,762.88,12.4,11.85,16.76,19.93,7.19,2.11,2.96,2.29,2.44,811.43
RAMECHHAP,2013,BARLEY,9.12,6.35,14.58,3.96,156.93,147.89,809.61,40.6,13.01,16.52,19.41,7.41,1.8,2.88,2.12,2.41,1098.27
RAMECHHAP,2014,BARLEY,8.63,6.23,14.9,4.37,29.44,139.42,821.66,28.08,13.13,16.5,19.76,7.85,1.82,2.84,2.32,2.25,850.0
RAMECHHAP,2015,BARLEY,8.58,7.53,14.79,4.5,33.03,195.49,855.62,9.34,13.71,16.12,19.71,8.2,1.75,2.63,2.37,2.16,850.0
RAMECHHAP,2016,BARLEY,9.27,6.7,15.32,4.41,54.51,148.37,901.46,14.71,13.85,17.62,19.5,9.0,1.69,2.95,2.28,2.08,1133.33
RAMECHHAP,2017,BARLEY,9.42,7.51,15.16,4.44,50.82,196.58,753.64,6.36,13.92,16.27,19.75,9.33,1.76,2.64,2.45,2.04,1250.0
RAMECHHAP,2018,BARLEY,7.49,7.65,15.1,3.82,0.37,6.14,22.06,0.18,12.84,16.05,19.81,8.16,1.89,2.57,2.36,2.11,1290.32
RAMECHHAP,2019,BARLEY,9.54,6.9,14.97,4.34,0.61,4.7,27.26,1.88,13.65,16.36,19.94,7.45,1.72,2.71,2.42,2.14,1349.21
RASUWA,1981,BARLEY,4.9,5.13,10.89,2.47,20.11,173.3,616.19,26.95,4.0,6.09,11.84,-1.74,1.9,2.51,2.46,2.05,800.0
RASUWA,1982,BARLEY,4.9,4.61,10.41,2.49,7.28,48.18,437.4,85.0,3.98,5.58,12.06,-2.06,1.89,2.73,2.64,1.99,1000.0
RASUWA,1983,BARLEY,4.78,4.13,10.14,1.81,43.81,63.6,266.31,4.42,4.55,5.61,12.54,-2.43,2.06,2.9,2.7,2.15,1000.0
RASUWA,1984,BARLEY,4.77,3.98,10.66,1.92,13.23,40.39,570.54,15.76,4.15,7.62,11.76,-1.49,1.88,2.8,2.43,2.28,785.71
RASUWA,1985,BARLEY,5.88,3.74,10.37,2.34,52.02,27.1,477.05,27.08,4.27,7.52,11.96,-1.49,1.81,2.88,2.63,2.12,720.0
RASUWA,1986,BARLEY,4.08,3.78,10.2,2.16,24.73,36.34,361.12,42.76,4.3,5.71,11.99,-1.58,2.06,2.85,2.56,2.07,882.35
RASUWA,1987,BARLEY,4.86,3.63,10.25,2.21,83.6,25.41,443.76,8.86,4.33,6.22,12.46,-0.28,1.9,2.8,2.63,2.09,787.88
RASUWA,1988,BARLEY,4.5,4.38,10.88,2.4,10.47,116.52,502.96,23.31,4.6,6.92,12.18,0.43,2.01,2.82,2.45,2.08,818.18
RASUWA,1990,BARLEY,4.88,4.29,10.85,2.32,13.81,26.42,520.99,17.74,4.76,6.14,12.46,0.2,1.92,2.89,2.55,2.11,937.5
RASUWA,1991,BARLEY,3.92,3.48,10.78,2.1,2.72,31.5,295.12,23.14,4.28,6.95,12.58,-1.29,2.02,2.89,2.67,2.16,909.09
RASUWA,1992,BARLEY,4.92,3.46,9.89,2.12,47.54,17.08,312.05,6.65,4.5,7.01,12.04,-1.78,1.97,2.96,2.7,2.17,1650.0
RASUWA,1993,BARLEY,4.28,4.1,10.56,1.98,6.41,90.22,315.1,7.14,5.26,5.71,12.44,-0.08,1.97,2.81,2.7,2.13,855.9
RASUWA,1994,BARLEY,4.0,3.75,10.54,1.96,1.56,21.45,278.86,14.82,4.03,6.92,13.02,-1.18,2.06,2.86,2.68,2.25,680.85
RASUWA,1995,BARLEY,4.47,3.67,10.9,2.06,31.34,21.06,372.81,15.85,5.07,6.92,12.56,-2.03,2.13,2.94,2.68,2.19,1212.31
RASUWA,1996,BARLEY,4.76,3.96,10.68,2.02,20.32,44.25,374.59,35.1,4.97,7.06,12.04,-1.13,1.98,2.8,2.55,2.1,1259.7
RASUWA,1997,BARLEY,4.2,3.72,10.34,1.85,2.72,36.06,279.59,16.92,3.87,5.69,12.57,-2.24,2.12,2.77,2.68,2.22,1884.21
RASUWA,1998,BARLEY,5.64,4.4,10.92,1.88,22.43,47.36,389.16,2.82,6.54,6.95,13.02,-0.44,1.99,2.8,2.66,2.19,937.5
RASUWA,1999,BARLEY,4.52,3.5,10.63,1.93,38.28,40.82,267.02,2.85,5.32,8.06,12.64,0.24,2.06,2.91,2.72,2.12,1000.0
RASUWA,2000,BARLEY,5.22,4.28,11.01,1.78,4.64,52.04,445.34,2.04,5.42,6.85,12.15,-1.44,2.0,2.81,2.66,2.22,1000.0
RASUWA,2001,BARLEY,5.18,4.48,10.96,1.77,10.25,43.43,380.51,0.23,5.62,6.72,12.65,-0.14,1.96,2.8,2.67,2.17,1400.0
RASUWA,2002,BARLEY,4.46,4.79,10.39,2.09,16.29,61.39,263.46,26.43,4.9,7.02,12.53,-0.75,2.09,2.75,2.78,2.12,1400.0
RASUWA,2003,BARLEY,4.27,4.07,10.72,2.16,17.14,13.49,277.87,54.32,5.52,6.34,12.83,-1.28,2.08,2.78,2.73,2.12,1256.67
RASUWA,2004,BARLEY,5.22,5.14,11.25,2.55,77.65,219.41,682.89,16.82,3.34,7.44,11.86,-0.88,1.78,2.57,2.47,2.07,1600.0
RASUWA,2005,BARLEY,5.06,4.5,10.84,2.63,120.15,60.4,596.67,54.19,3.49,6.0,12.35,-1.73,1.84,2.71,2.48,1.99,1600.0
RASUWA,2006,BARLEY,5.57,5.18,11.17,2.67,25.89,139.65,645.84,20.6,4.27,6.49,12.07,1.16,1.86,2.64,2.42,2.06,1600.0
RASUWA,2007,BARLEY,5.72,5.49,11.31,2.49,21.89,110.17,703.5,74.51,5.1,6.44,12.2,-1.36,1.79,2.55,2.44,2.01,1600.0
RASUWA,2008,BARLEY,5.9,4.82,11.3,2.66,23.43,119.14,807.72,10.11,5.3,6.37,11.78,-0.81,1.82,2.66,2.37,2.22,1146.67
RASUWA,2009,BARLEY,4.82,4.54,10.85,2.48,42.55,105.34,497.79,2.87,4.76,6.85,12.36,0.67,1.92,2.77,2.59,2.1,1146.67
RASUWA,2010,BARLEY,6.32,4.64,11.04,2.21,31.98,44.27,712.61,9.81,5.49,8.16,12.42,-0.57,1.78,2.82,2.73,2.08,1320.0
RASUWA,2011,BARLEY,6.18,5.2,11.22,2.52,7.16,132.11,674.86,11.93,5.24,6.24,12.0,-1.05,1.83,2.62,2.44,2.12,1326.67
RASUWA,2012,BARLEY,4.69,4.22,10.78,2.45,35.36,32.83,724.53,15.81,3.36,6.47,12.5,-1.84,1.88,2.88,2.51,2.31,1320.69
RASUWA,2013,BARLEY,6.24,5.04,11.3,2.65,133.54,143.34,852.8,52.12,4.88,6.62,12.06,-1.76,1.76,2.71,2.39,2.15,1098.27
RASUWA,2014,BARLEY,5.84,5.05,11.47,2.91,63.63,145.07,945.59,44.81,4.56,6.11,12.25,-0.99,1.7,2.61,2.56,2.1,1249.12
RASUWA,2015,BARLEY,5.96,5.75,11.23,3.1,53.64,208.89,828.55,21.28,5.24,5.82,12.25,-1.4,1.67,2.44,2.52,1.99,1166.67
RASUWA,2016,BARLEY,6.12,5.2,11.7,2.89,75.0,124.72,847.14,11.0,5.66,7.37,12.2,0.42,1.8,2.69,2.43,1.97,1166.67
RASUWA,2017,BARLEY,6.6,5.65,11.6,2.83,45.44,258.25,714.16,8.4,5.42,5.94,12.4,0.49,1.84,2.58,2.61,2.02,1297.3
RASUWA,2018,BARLEY,5.2,5.77,11.74,2.57,0.11,8.35,21.88,0.24,4.06,6.32,12.28,-0.33,2.04,2.51,2.49,2.11,1275.59
RASUWA,2019,BARLEY,6.36,5.39,11.55,2.94,2.13,6.38,26.4,3.54,5.55,5.88,12.32,-2.52,1.68,2.53,2.5,2.29,1328.06
RAUTAHAT,1981,BARLEY,10.72,8.83,19.28,5.73,28.48,185.18,1075.81,40.31,21.98,28.62,29.23,17.26,2.08,3.01,3.16,2.34,900.0
RAUTAHAT,1982,BARLEY,9.46,7.9,18.18,5.33,19.59,138.83,724.49,68.88,23.56,28.48,30.33,17.22,1.94,2.89,3.11,2.42,1000.0
RAUTAHAT,1983,BARLEY,9.7,6.11,17.23,3.66,57.31,39.06,486.07,7.77,24.13,29.12,31.58,17.39,2.08,3.37,3.33,2.45,1000.0
RAUTAHAT,1984,BARLEY,9.7,6.21,19.32,4.05,12.54,41.54,1007.03,34.27,22.63,30.48,28.47,16.82,1.84,3.41,3.1,2.63,900.0
RAUTAHAT,1985,BARLEY,12.72,5.68,18.28,5.02,133.02,26.51,1086.75,22.85,21.42,30.74,29.72,17.15,1.72,3.37,3.06,2.35,945.95
RAUTAHAT,1986,BARLEY,8.84,6.45,17.61,5.58,60.9,72.64,795.87,44.21,23.04,29.15,29.57,17.15,1.87,3.14,3.44,2.53,961.54
RAUTAHAT,1987,BARLEY,12.18,5.8,18.26,4.97,72.99,49.19,1129.33,8.66,21.66,29.62,30.05,17.93,1.64,3.1,3.02,2.31,1000.0
RAUTAHAT,1988,BARLEY,10.3,7.54,19.22,4.96,15.89,127.62,924.65,32.45,23.68,29.34,29.5,18.23,2.0,2.99,2.96,2.31,972.22
RAUTAHAT,1990,BARLEY,10.21,6.59,19.02,4.42,20.55,26.31,969.78,28.05,23.62,29.74,29.67,18.66,2.08,3.05,3.17,2.3,985.92
RAUTAHAT,1991,BARLEY,8.44,5.17,18.14,4.18,1.77,17.44,594.15,24.46,23.24,30.92,30.44,18.68,1.96,3.15,3.48,2.52,971.43
RAUTAHAT,1992,BARLEY,9.14,5.37,16.75,3.97,47.54,40.51,529.86,7.58,24.4,30.32,30.84,17.62,1.98,4.09,3.36,2.25,12800.0
RAUTAHAT,1993,BARLEY,9.7,6.79,17.49,3.69,12.37,91.83,630.44,8.09,23.7,28.84,30.78,18.29,1.76,3.32,3.34,2.39,980.0
RAUTAHAT,1994,BARLEY,8.5,5.74,17.89,4.25,14.32,35.81,613.06,28.25,23.74,30.42,30.81,18.13,1.98,3.21,3.46,2.54,163.33
RAUTAHAT,1995,BARLEY,9.83,5.23,18.91,4.26,48.98,9.25,793.07,48.51,23.88,30.73,29.92,17.63,1.93,3.58,3.28,2.49,1000.0
RAUTAHAT,1996,BARLEY,9.82,5.83,18.63,4.67,41.43,26.02,783.71,51.44,22.7,30.74,29.78,17.27,2.14,3.3,2.76,2.5,1000.0
RAUTAHAT,1997,BARLEY,9.53,5.67,18.13,4.13,28.68,55.14,770.35,36.81,23.34,29.29,30.02,16.78,2.01,3.24,2.89,2.61,1100.0
RAUTAHAT,1998,BARLEY,12.73,7.57,18.77,4.55,57.21,49.66,759.57,12.49,24.42,29.25,30.22,17.23,2.06,3.29,3.31,2.51,464.79
RAUTAHAT,1999,BARLEY,10.15,5.76,18.03,4.43,76.84,54.52,536.56,2.95,23.69,30.49,30.3,18.79,2.05,3.28,3.44,2.54,988.89
RAUTAHAT,2000,BARLEY,10.34,7.07,19.42,3.69,2.46,85.76,881.46,3.47,23.83,29.79,29.01,17.42,2.0,3.07,3.17,2.55,988.89
RAUTAHAT,2001,BARLEY,11.92,7.07,19.25,4.08,67.33,81.18,782.17,3.07,23.25,30.02,29.88,17.13,1.94,3.17,3.06,2.3,875.0
RAUTAHAT,2002,BARLEY,9.86,8.61,17.74,5.13,41.99,138.4,504.49,35.68,24.27,29.43,30.58,17.77,1.94,3.25,3.22,2.37,826.09
RAUTAHAT,2003,BARLEY,10.28,6.65,18.67,5.45,66.14,24.49,644.47,63.29,23.09,29.71,30.22,16.85,2.1,2.99,3.3,2.3,833.33
RAUTAHAT,2004,BARLEY,10.45,8.48,19.44,5.69,64.96,191.23,928.14,28.76,22.66,29.73,28.8,17.46,1.88,2.83,3.19,2.05,1000.0
RAUTAHAT,2005,BARLEY,11.58,7.29,18.7,6.05,128.22,60.48,885.32,56.15,22.47,29.78,29.92,17.58,1.92,2.87,3.05,2.5,1000.0
RAUTAHAT,2006,BARLEY,11.92,8.66,19.34,5.65,26.66,140.92,1064.25,11.59,23.05,29.24,28.8,18.13,1.6,2.91,2.95,2.23,1000.0
RAUTAHAT,2007,BARLEY,13.1,9.59,19.46,5.91,29.71,147.0,1247.66,71.19,22.31,28.7,29.08,16.05,1.67,2.71,2.95,2.2,1000.0
RAUTAHAT,2008,BARLEY,13.36,8.45,20.28,6.5,19.33,163.56,1563.38,32.76,22.62,29.09,28.2,16.69,1.6,2.56,2.82,2.16,1000.0
RAUTAHAT,2009,BARLEY,10.88,7.47,18.58,5.92,65.83,96.59,831.25,4.89,22.82,29.63,30.28,17.64,2.18,3.04,2.88,2.35,1000.0
RAUTAHAT,2010,BARLEY,13.45,7.5,18.88,5.32,66.02,81.04,888.61,14.7,23.36,30.96,29.9,17.08,1.92,3.28,3.27,2.42,1000.0
RAUTAHAT,2011,BARLEY,12.7,8.73,19.63,5.69,5.77,172.6,1075.08,13.49,22.9,28.89,28.83,16.5,1.59,2.99,3.07,2.37,1000.0
RAUTAHAT,2012,BARLEY,10.9,6.57,18.27,5.63,27.04,36.07,997.79,20.35,20.24,30.08,30.0,16.04,2.48,3.19,2.62,2.84,1000.0
RAUTAHAT,2013,BARLEY,13.14,7.84,19.19,6.16,191.89,141.52,982.1,46.46,21.94,28.65,29.09,15.78,2.05,3.02,2.31,2.88,1000.0
RAUTAHAT,2014,BARLEY,12.23,7.57,19.54,6.38,66.68,136.94,1043.95,43.86,21.87,29.37,29.95,15.97,1.88,3.25,2.37,2.67,1250.0
RAUTAHAT,2015,BARLEY,11.23,9.48,19.08,6.15,27.75,152.77,1009.81,14.59,24.02,28.93,30.04,17.74,1.75,2.95,2.63,2.51,1250.0
RAUTAHAT,2016,BARLEY,12.35,7.57,19.68,5.4,51.0,123.77,833.09,9.66,23.06,31.24,29.9,18.45,1.82,3.54,2.72,2.36,1250.0
RAUTAHAT,2017,BARLEY,12.66,9.12,19.9,5.73,27.97,179.7,879.27,6.05,24.34,29.61,29.84,18.85,1.96,2.94,2.98,2.38,1250.0
RAUTAHAT,2018,BARLEY,9.93,9.17,19.3,4.71,0.32,4.66,22.21,0.07,24.12,29.34,30.5,17.45,2.02,3.12,3.18,2.37,1333.33
RAUTAHAT,2019,BARLEY,13.48,8.21,19.52,6.02,0.47,3.08,31.37,2.56,22.68,29.63,30.37,17.4,1.93,3.14,3.25,2.5,1666.67
ROLPA,1981,BARLEY,7.68,6.8,15.09,4.56,51.44,163.44,1117.71,84.69,15.21,20.22,22.89,10.4,2.0,2.73,2.5,2.15,795.92
ROLPA,1982,BARLEY,7.64,6.9,14.26,4.3,14.09,97.53,836.31,123.79,15.7,19.51,23.32,10.41,2.06,3.02,2.38,2.27,795.92
ROLPA,1983,BARLEY,8.84,5.45,14.05,3.62,107.04,61.42,785.31,36.72,15.56,20.14,23.99,9.85,1.92,3.22,2.55,2.22,795.92
ROLPA,1984,BARLEY,6.68,5.48,15.23,3.61,24.82,32.52,815.83,57.03,15.86,21.84,22.7,10.21,2.08,3.2,2.38,2.39,786.89
ROLPA,1985,BARLEY,9.17,4.62,14.39,3.86,127.1,61.03,768.6,52.15,15.08,22.15,23.25,10.78,1.88,3.44,2.54,2.36,800.0
ROLPA,1986,BARLEY,6.61,5.01,13.99,4.02,22.74,43.53,764.22,55.47,15.8,20.46,23.0,10.69,2.12,3.15,2.39,2.23,898.55
ROLPA,1987,BARLEY,6.2,5.17,13.16,3.52,74.44,63.08,525.1,36.82,16.53,20.63,24.65,11.87,2.06,3.22,2.43,2.19,718.52
ROLPA,1988,BARLEY,7.98,5.15,15.58,3.97,7.18,83.59,1120.4,91.98,16.34,21.76,23.07,12.08,2.0,3.11,2.42,2.17,916.17
ROLPA,1990,BARLEY,7.86,5.78,15.24,3.85,8.04,58.5,919.74,69.15,16.42,20.66,23.15,12.0,1.96,3.08,2.33,2.4,892.86
ROLPA,1991,BARLEY,6.16,4.17,14.72,3.71,4.95,39.67,556.73,49.34,15.98,22.01,23.92,11.3,2.16,3.23,2.52,2.31,899.41
ROLPA,1992,BARLEY,7.53,4.37,13.97,3.53,62.39,23.53,707.8,5.64,16.13,21.44,23.28,10.77,2.09,3.76,2.51,2.34,546.43
ROLPA,1993,BARLEY,5.43,4.9,14.36,3.11,0.6,80.19,495.73,15.98,17.12,20.31,23.76,11.8,2.24,3.13,2.56,2.36,978.8
ROLPA,1994,BARLEY,6.08,4.46,14.66,3.37,2.62,17.69,558.78,40.22,16.47,21.89,23.98,11.4,2.26,3.31,2.5,2.51,1556.67
ROLPA,1995,BARLEY,6.68,4.44,14.59,3.42,26.02,10.18,547.17,34.36,17.24,21.8,23.92,10.69,2.16,3.37,2.54,2.49,1188.89
ROLPA,1996,BARLEY,7.16,5.02,14.81,3.36,45.62,38.23,484.24,79.95,16.57,21.79,23.41,11.27,2.15,3.29,2.46,2.46,1398.69
ROLPA,1997,BARLEY,6.18,4.54,13.78,3.11,17.31,29.54,302.28,55.8,16.45,20.52,24.25,10.23,2.17,3.19,2.63,2.44,1627.15
ROLPA,1998,BARLEY,8.44,5.56,15.07,3.38,50.44,67.52,545.87,11.48,18.15,20.9,24.13,11.22,2.0,3.03,2.58,2.27,840.0
ROLPA,1999,BARLEY,6.29,3.91,14.21,3.26,45.44,43.9,337.12,20.3,17.24,22.34,24.2,12.19,2.21,3.37,2.5,2.35,1250.0
ROLPA,2000,BARLEY,7.44,4.98,15.51,2.95,2.12,78.15,835.78,19.15,16.69,21.74,22.74,10.95,2.09,3.1,2.43,2.42,1250.0
ROLPA,2001,BARLEY,7.1,5.41,15.31,3.04,39.65,54.68,647.73,1.32,17.08,21.35,23.46,11.65,2.1,2.99,2.22,2.35,1250.0
ROLPA,2002,BARLEY,6.58,5.21,13.48,3.59,10.18,28.15,366.85,77.07,17.31,22.06,24.58,11.48,2.27,2.98,2.58,2.32,1250.0
ROLPA,2003,BARLEY,7.02,4.64,14.76,3.79,24.18,13.98,547.34,49.6,16.88,21.25,23.94,11.16,2.12,3.08,2.45,2.32,1250.0
ROLPA,2004,BARLEY,7.71,5.79,15.47,4.14,43.95,127.7,908.37,36.65,15.48,22.33,22.58,11.4,1.94,3.17,2.4,2.18,1250.0
ROLPA,2005,BARLEY,8.46,5.9,14.91,4.37,109.78,88.29,1057.68,67.12,15.63,20.68,23.39,11.03,1.86,2.91,2.51,2.26,1250.0
ROLPA,2006,BARLEY,8.36,7.29,15.88,4.33,33.87,192.16,998.63,17.74,16.29,20.33,22.49,12.76,2.04,2.62,2.3,2.39,1183.64
ROLPA,2007,BARLEY,9.24,7.9,15.8,4.21,20.48,188.76,1232.89,134.1,15.98,20.32,22.86,10.74,1.82,2.77,2.34,2.3,1000.0
ROLPA,2008,BARLEY,9.9,6.0,16.38,4.6,22.09,114.82,1616.85,11.77,16.31,21.0,21.9,11.05,1.78,2.93,2.12,2.12,944.13
ROLPA,2009,BARLEY,8.39,6.1,14.83,4.46,139.58,97.32,906.49,17.84,15.81,21.29,23.63,12.15,2.06,2.89,2.36,2.33,1000.0
ROLPA,2010,BARLEY,10.27,5.75,15.21,4.34,53.71,45.1,1142.22,36.95,16.57,22.83,23.46,11.16,1.88,3.21,2.43,2.18,1133.33
ROLPA,2011,BARLEY,9.89,6.94,15.84,4.5,3.03,112.74,1395.7,50.51,16.1,20.55,22.51,10.59,1.88,2.89,2.4,2.21,1250.0
ROLPA,2012,BARLEY,8.99,5.58,14.82,4.63,19.74,42.94,1191.22,72.26,15.15,20.83,23.58,10.22,1.97,3.14,2.48,2.39,1422.85
ROLPA,2013,BARLEY,10.38,6.74,16.58,5.38,128.54,67.81,1510.41,143.81,16.26,21.14,22.17,10.39,1.86,3.07,2.26,2.25,1400.0
ROLPA,2014,BARLEY,8.8,6.72,15.32,4.93,73.4,76.67,1173.62,90.88,16.16,20.77,23.58,10.8,2.17,3.02,2.47,2.25,1107.44
ROLPA,2015,BARLEY,8.1,8.02,15.41,4.9,23.56,227.43,946.86,65.6,17.28,19.99,23.26,11.35,2.11,2.77,2.44,2.23,1032.68
ROLPA,2016,BARLEY,8.91,6.57,16.57,4.07,63.69,153.43,1145.02,21.29,16.92,22.11,22.87,12.35,1.94,3.12,2.28,2.34,1032.68
ROLPA,2017,BARLEY,9.56,6.89,16.25,4.61,9.22,160.34,1141.28,30.97,17.05,21.36,23.26,12.63,1.99,2.8,2.45,2.22,1197.71
ROLPA,2018,BARLEY,8.46,7.19,16.44,4.23,0.03,7.24,44.11,0.47,15.77,21.21,23.01,11.46,2.08,2.84,2.39,2.31,1207.61
ROLPA,2019,BARLEY,10.1,6.92,16.09,5.06,0.58,2.75,39.48,6.85,16.51,20.53,23.38,10.22,1.81,2.95,2.44,2.2,1227.04
RUKUM,1981,BARLEY,5.4,5.78,12.07,3.34,46.46,175.66,921.24,89.82,7.84,10.99,16.01,2.45,1.86,2.5,2.23,1.94,797.1
RUKUM,1982,BARLEY,5.73,5.7,11.35,3.2,10.13,80.09,636.51,118.46,8.06,10.27,16.04,2.7,1.88,2.58,2.29,1.98,800.0
RUKUM,1983,BARLEY,6.32,4.77,11.42,2.73,96.21,63.25,730.34,34.15,8.17,10.76,16.56,2.15,1.84,2.83,2.3,1.94,800.0
RUKUM,1984,BARLEY,4.97,4.91,12.29,2.78,19.86,36.08,688.86,65.15,8.25,12.48,15.84,2.44,1.94,2.76,2.24,2.05,800.0
RUKUM,1985,BARLEY,6.6,4.13,11.72,2.91,104.57,67.61,655.54,63.22,8.13,12.89,16.08,2.85,1.82,2.99,2.28,2.12,800.0
RUKUM,1986,BARLEY,5.19,4.4,11.38,2.96,19.81,53.03,730.27,52.01,8.04,10.94,15.85,2.95,1.93,2.78,2.2,1.95,800.0
RUKUM,1987,BARLEY,4.27,4.53,10.66,2.7,54.98,71.75,423.38,34.11,9.43,11.3,17.12,4.37,2.1,2.74,2.54,2.03,796.3
RUKUM,1988,BARLEY,5.93,4.34,12.37,3.09,4.76,86.76,904.25,104.51,8.48,12.5,16.31,4.47,1.93,2.9,2.28,1.97,970.87
RUKUM,1990,BARLEY,5.74,4.98,12.24,2.94,4.75,65.95,687.95,69.7,8.81,11.29,16.53,4.51,1.88,2.78,2.22,2.17,990.2
RUKUM,1991,BARLEY,4.39,3.85,11.76,2.8,3.36,53.39,399.67,47.91,8.44,12.35,16.86,3.43,2.02,2.86,2.39,2.06,961.17
RUKUM,1992,BARLEY,5.78,3.79,11.31,2.62,52.26,24.99,590.53,4.95,8.5,12.27,16.09,3.32,1.92,3.06,2.33,2.16,980.58
RUKUM,1993,BARLEY,3.92,4.24,11.75,2.46,0.54,70.76,377.61,17.59,9.59,11.13,16.64,4.49,2.14,2.85,2.41,2.15,970.48
RUKUM,1994,BARLEY,4.59,3.9,11.8,2.49,1.44,18.76,421.82,36.75,8.49,12.55,17.09,3.54,2.1,2.98,2.4,2.21,1014.56
RUKUM,1995,BARLEY,5.01,3.94,11.75,2.58,24.49,12.67,443.3,38.15,9.47,12.39,16.94,2.69,2.05,2.86,2.46,2.16,1013.59
